Date,Time,Master State,Alarm State,Venous,BP Out,DP In,DP Out,Sorb In,TMP,PUC TP1,PUC TP2,PUC TP3,PUC TP4
_AA_10/2/2015,2:04:50 PM,00000001E,40400000,80.34671,97.925671,90.89827,62.316521,620.254463,-9.971207,0.028282,0.001347,0.017513,0.090229
_AA_10/2/2015,2:04:50 PM,00000001E,40400000,80.132725,105.622879,87.909817,62.890343,613.906231,-4.282398,0.02457,0.048935,0.02026,0.087032
_AA_10/2/2015,2:04:51 PM,00000001E,40400000,80.117252,112.52243,88.964977,67.239502,627.101528,-11.083179,0.025658,0.083214,0.007187,0.058994
_AA_10/2/2015,2:04:51 PM,00000001E,40400000,79.498478,120.168053,94.188004,66.21603,613.200779,-2.868752,0.029526,0.022499,0.04393,0.05373
_AA_10/2/2015,2:04:52 PM,00000001E,40400000,80.645779,104.675526,85.498295,66.796707,616.28035,-5.986851,0.031021,0.001858,0.032566,0.107254
_AA_10/2/2015,2:04:52 PM,00000001E,40400000,80.431789,99.500439,91.906952,65.602169,618.65427,-11.288448,0.031212,0.011562,0.007343,0.056702
_AA_10/2/2015,2:04:53 PM,00000001E,40400000,79.836231,111.242992,88.7295,65.031841,608.262157,-3.841061,0.033154,0.026234,0.013962,0.039379
_AA_10/2/2015,2:04:53 PM,00000001E,40400000,79.284489,88.469341,94.384403,65.028774,609.650517,-18.329674,0.028393,0.001347,0.013119,0.082584
_AA_10/2/2015,2:04:54 PM,00000001E,40400000,78.665699,116.202602,87.01115,66.391098,622.810005,-1.766975,0.023937,0.048656,0.006416,0.054211
_AA_10/2/2015,2:04:54 PM,00000001E,40400000,79.477852,108.231426,96.187332,62.829266,619.928364,-8.15366,0.02438,0.081326,0.03936,0.061245
_AA_10/2/2015,2:04:55 PM,00000001E,40400000,78.964783,112.032543,96.748867,66.956566,610.431915,-8.854053,0.029396,0.04644,0.026203,0.107666
_AA_10/2/2015,2:04:56 PM,00000001E,40400000,79.325741,95.194153,84.544178,66.437176,619.003143,-10.730732,0.031498,0.001675,0.008152,0.05098
_AA_10/2/2015,2:04:56 PM,00000001E,40400000,79.318001,113.310158,92.902023,66.034878,615.066772,-5.654373,0.029999,0.002308,0.023838,0.039066
_AA_10/2/2015,2:04:57 PM,00000001E,40400000,80.14304,112.153854,86.396225,67.217968,617.076744,-3.158649,0.034695,0.015301,0.018074,0.077797
_AA_10/2/2015,2:04:57 PM,00000001E,40400000,80.79274,92.584179,91.159611,67.864258,616.174171,-15.323475,0.029362,0.003063,0.006878,0.052441
_AA_10/2/2015,2:04:58 PM,00000001E,40400000,80.220379,109.827061,86.050598,68.070595,605.894974,-4.536877,0.024181,0.027199,0.037865,0.068451
_AA_10/2/2015,2:04:59 PM,00000001E,40400000,80.199757,103.262997,91.403954,67.62413,610.24226,-10.282665,0.025505,0.083973,0.028988,0.105923
_AA_10/2/2015,2:04:59 PM,00000001E,40400000,79.769196,105.883167,84.405483,66.191471,620.959732,0.641422,0.028465,0.046871,0.007397,0.045124
_AA_10/2/2015,2:05:00 PM,00000001E,40400000,80.271946,94.385593,93.212051,66.338886,604.438148,-14.946701,0.030476,0.001659,0.018295,0.041264
_AA_10/2/2015,2:05:00 PM,00000001E,40400000,79.769196,110.499462,87.660301,67.276409,609.665695,-4.834026,0.030544,0.002415,0.024258,0.099007
_AA_10/2/2015,2:05:01 PM,00000001E,40400000,79.343788,108.174294,85.917465,67.261032,635.818584,-5.330208,0.034309,0.013191,0.009678,0.047005
_AA_10/2/2015,2:05:01 PM,00000001E,40400000,78.923531,94.139618,88.479866,65.228027,629.762474,-12.822372,0.029743,0.002449,0.036255,0.067287
_AA_10/2/2015,2:05:02 PM,00000001E,40400000,78.825558,115.789791,87.881458,65.869122,607.973854,-2.067616,0.024815,0.024132,0.024822,0.103088
_AA_10/2/2015,2:05:03 PM,00000001E,40400000,79.887794,109.664707,89.717026,65.813885,635.773117,-2.067616,0.02483,0.075657,0.007553,0.03894
_AA_10/2/2015,2:05:03 PM,00000001E,40400000,79.975452,112.286629,85.874977,67.091862,628.701164,-2.852379,0.027279,0.063412,0.027885,0.041309
_AA_10/2/2015,2:05:04 PM,00000001E,40400000,79.668644,95.399151,91.889896,68.779461,623.060246,-15.300781,0.030743,0.001698,0.020412,0.102192
_AA_10/2/2015,2:05:04 PM,00000001E,40400000,79.792404,119.127041,89.03875,68.560547,633.651009,-1.839928,0.031464,0.00201,0.015556,0.069866
_AA_10/2/2015,2:05:05 PM,00000001E,40400000,80.916489,95.399151,90.193966,67.076492,625.039265,-10.031952,0.034344,0.010159,0.030235,0.075768
_AA_10/2/2015,2:05:05 PM,00000001E,40400000,80.790165,108.626808,86.693745,68.024395,619.989033,-5.150585,0.032696,0.002544,0.024822,0.09671
_AA_10/2/2015,2:05:06 PM,00000001E,40400000,80.357025,113.910305,88.295502,70.245979,632.756634,-4.637077,0.025719,0.007221,0.007389,0.055202
_AA_10/2/2015,2:05:06 PM,00000001E,40400000,80.109516,93.791168,88.73233,67.839626,632.43829,-13.835636,0.032696,0.069286,0.039692,0.049374
_AA_10/2/2015,2:05:07 PM,00000001E,40400000,79.336056,115.987019,93.325829,65.688076,618.72253,-4.345417,0.026592,0.073612,0.024967,0.106548
_AA_10/2/2015,2:05:07 PM,00000001E,40400000,80.132725,102.562656,82.018139,66.384964,621.020397,-9.031654,0.030483,0.013226,0.009205,0.062977
_AA_10/2/2015,2:05:08 PM,00000001E,40400000,79.539734,105.940247,96.147438,62.395847,632.567135,-9.031654,0.030632,0.001831,0.012371,0.039936
_AA_10/2/2015,2:05:08 PM,00000001E,40400000,79.062756,111.066814,83.344406,61.539112,621.050728,0.123024,0.030537,0.034122,0.022755,0.086369
_AA_10/2/2015,2:05:09 PM,00000001E,40400000,79.276752,89.284573,89.796509,63.198849,613.246296,-14.717018,0.03421,0.026501,0.012371,0.08522
_AA_10/2/2015,2:05:10 PM,00000001E,40400000,79.062756,111.886055,85.382187,65.068623,627.563992,-2.449528,0.032871,0.002468,0.007442,0.061775
_AA_10/2/2015,2:05:10 PM,00000001E,40400000,79.944511,104.664112,95.808346,61.664032,619.685684,-8.931877,0.025723,0.001553,0.044346,0.052589
_AA_10/2/2015,2:05:11 PM,00000001E,40400000,79.96772,111.510719,93.010098,66.421818,614.391705,-6.476738,0.024105,0.051689,0.025387,0.107685
_AA_10/2/2015,2:05:11 PM,00000001E,40400000,80.331245,88.676563,81.91637,68.073681,620.967319,-12.991123,0.026978,0.019032,0.014927,0.037556
_AA_10/2/2015,2:05:12 PM,00000001E,40400000,79.702164,112.190479,92.45274,66.421818,608.03455,-6.498249,0.03091,0.001751,0.020031,0.095428
_AA_10/2/2015,2:05:12 PM,00000001E,40400000,80.333824,109.399483,92.381664,67.605663,607.184811,-7.62701,0.031788,0.006851,0.01693,0.079174
_AA_10/2/2015,2:05:13 PM,00000001E,40400000,81.189785,100.143257,87.101845,69.436653,625.660995,-10.10273,0.031788,0.006851,0.01693,0.079174
_AA_10/2/2015,2:05:13 PM,00000001E,40400000,80.411163,109.205147,90.832939,68.782543,617.167759,-7.499588,0.033085,0.025837,0.006977,0.050766
_AA_10/2/2015,2:05:14 PM,00000001E,40400000,80.586487,93.709175,88.457176,69.16814,616.720268,-14.164829,0.034031,0.009548,0.039684,0.067627
_AA_10/2/2015,2:05:14 PM,00000001E,40400000,79.56036,108.857677,90.100273,71.468113,632.756634,-9.075176,0.029045,0.001343,0.025688,0.101673
_AA_10/2/2015,2:05:15 PM,00000001E,40400000,79.769196,106.878876,92.313435,66.464828,633.158344,-8.565098,0.024094,0.039333,0.007301,0.042633
_AA_10/2/2015,2:05:16 PM,00000001E,40400000,80.132725,100.667606,93.33152,64.838795,623.909496,-11.184994,0.024807,0.083744,0.03331,0.045723
_AA_10/2/2015,2:05:16 PM,00000001E,40400000,79.328316,110.488029,83.947029,66.360382,619.132069,-2.745533,0.028214,0.053497,0.021324,0.105129
_AA_10/2/2015,2:05:17 PM,00000001E,40400000,79.328316,110.488029,83.947029,66.360382,619.132069,-2.745533,0.030987,0.001675,0.010952,0.067425
_AA_10/2/2015,2:05:17 PM,00000001E,40400000,79.379883,99.657719,91.932529,63.256905,633.120445,-10.575916,0.030773,0.002079,0.014668,0.039898
_AA_10/2/2015,2:05:18 PM,00000001E,40400000,79.269016,107.445396,93.598946,63.180515,607.124107,-7.532524,0.03183,0.034531,0.020023,0.087749
_AA_10/2/2015,2:05:18 PM,00000001E,40400000,80.787582,100.585533,87.045158,65.387474,617.759342,-8.029758,0.035038,0.01482,0.020901,0.086422
_AA_10/2/2015,2:05:19 PM,00000001E,40400000,80.436947,109.349178,92.577854,65.439606,610.955372,-6.615669,0.030048,0.001339,0.006351,0.056416
_AA_10/2/2015,2:05:19 PM,00000001E,40400000,80.537502,100.020153,84.830078,64.171249,599.771362,-6.721836,0.024475,0.013599,0.037792,0.060917
_AA_10/2/2015,2:05:20 PM,00000001E,40400000,79.885216,110.947842,96.91993,70.326347,608.201469,-10.706612,0.028393,0.067799,0.007198,0.045151
_AA_10/2/2015,2:05:20 PM,00000001E,40400000,81.042828,101.217098,96.91993,67.778046,607.738659,-11.533768,0.029877,0.00597,0.028442,0.041821
_AA_10/2/2015,2:05:21 PM,00000001E,40400000,80.527187,111.865452,89.254406,69.328617,614.361351,-5.595192,0.031269,0.001736,0.026272,0.100391
_AA_10/2/2015,2:05:22 PM,00000001E,40400000,80.846882,94.620182,88.431644,69.557053,631.665134,-13.760818,0.033855,0.026905,0.009594,0.041004
_AA_10/2/2015,2:05:22 PM,00000001E,40400000,80.215225,110.735077,87.549725,66.268246,618.464676,-3.933834,0.033855,0.026905,0.009594,0.041004
_AA_10/2/2015,2:05:23 PM,00000001E,40400000,79.813026,106.739552,92.395885,64.495739,610.204327,-7.669525,0.032703,0.002777,0.031597,0.083546
_AA_10/2/2015,2:05:23 PM,00000001E,40400000,80.372494,102.932198,89.226032,65.292412,616.82645,-8.106876,0.033855,0.003323,0.007359,0.059002
_AA_10/2/2015,2:05:24 PM,00000001E,40400000,79.918728,95.806889,87.717003,62.847591,596.88752,-9.919491,0.029636,0.024422,0.02544,0.106655
_AA_10/2/2015,2:05:25 PM,00000001E,40400000,78.616711,108.277126,92.029167,65.525486,606.843391,-7.83041,0.031391,0.001595,0.00758,0.052094
_AA_10/2/2015,2:05:25 PM,00000001E,40400000,79.92131,106.047569,90.512001,65.804676,609.718796,-7.673901,0.03072,0.005287,0.024948,0.038063
_AA_10/2/2015,2:05:26 PM,00000001E,40400000,80.390541,110.751091,92.029167,68.767128,620.231712,-6.198231,0.034519,0.006718,0.017399,0.072834
_AA_10/2/2015,2:05:26 PM,00000001E,40400000,80.864929,93.46777,90.764767,70.357262,634.810604,-15.894665,0.028824,0.002659,0.009884,0.047569
_AA_10/2/2015,2:05:27 PM,00000001E,40400000,80.485931,110.362225,87.476017,68.079842,625.615505,-4.853851,0.023712,0.035881,0.028641,0.071995
_AA_10/2/2015,2:05:28 PM,00000001E,40400000,80.253899,111.787636,89.016048,69.794842,620.959732,-5.884678,0.028824,0.084465,0.028461,0.096447
_AA_10/2/2015,2:05:29 PM,00000001E,40400000,80.965477,112.142406,83.474533,65.329201,621.096226,-0.347927,0.028358,0.059128,0.007259,0.060028
_AA_10/2/2015,2:05:29 PM,00000001E,40400000,80.756649,94.556412,95.10191,64.903133,603.542789,-14.845993,0.031372,0.00214,0.032993,0.106697
_AA_10/2/2015,2:05:30 PM,00000001E,40400000,80.106937,103.0303,94.401485,67.310253,612.237408,-11.787251,0.034168,0.012966,0.01543,0.038708
_AA_10/2/2015,2:05:31 PM,00000001E,40400000,80.032173,109.340034,89.782318,67.99976,594.899059,-4.428249,0.03075,0.001347,0.021511,0.094955
_AA_10/2/2015,2:05:31 PM,00000001E,40400000,80.189438,95.515324,84.685707,69.090996,621.482983,-11.535973,0.025784,0.022442,0.010365,0.075169
_AA_10/2/2015,2:05:32 PM,00000001E,40400000,79.449493,110.094627,97.598686,65.53775,618.661858,-9.296158,0.024151,0.070255,0.006233,0.047432
_AA_10/2/2015,2:05:32 PM,00000001E,40400000,79.256126,99.420666,84.685707,66.747532,614.24757,-6.901501,0.026989,0.073364,0.033718,0.070332
_AA_10/2/2015,2:05:33 PM,00000001E,40400000,78.846184,112.240841,94.330318,65.136059,629.603283,-6.689678,0.030514,0.013607,0.02396,0.098598
_AA_10/2/2015,2:05:33 PM,00000001E,40400000,79.880058,113.850739,86.149742,64.857174,628.557121,-1.138062,0.031338,0.002407,0.007431,0.042538
_AA_10/2/2015,2:05:34 PM,00000001E,40400000,80.568436,93.932365,94.253468,64.428379,619.443005,-14.590523,0.034252,0.023262,0.025032,0.106056
_AA_10/2/2015,2:05:35 PM,00000001E,40400000,80.179127,110.085484,85.637066,66.830521,616.93264,-3.60149,0.034214,0.005947,0.011517,0.059711
_AA_10/2/2015,2:05:35 PM,00000001E,40400000,80.63031,94.431141,94.942436,66.778267,618.548096,-15.829628,0.026993,0.00135,0.012913,0.106056
_AA_10/2/2015,2:05:36 PM,00000001E,40400000,80.14819,110.085484,88.003395,65.215763,607.761414,-3.735432,0.023907,0.048,0.017311,0.090923
_AA_10/2/2015,2:05:36 PM,00000001E,40400000,80.738602,115.79438,94.464111,67.488705,604.817551,-5.209919,0.026157,0.084221,0.01717,0.078381
_AA_10/2/2015,2:05:36 PM,00000001E,40400000,81.277439,94.579189,89.18063,68.101406,616.507893,-13.212704,0.02906,0.045628,0.006458,0.052307
_AA_10/2/2015,2:05:37 PM,00000001E,40400000,80.764385,111.400875,94.464111,68.949089,613.102169,-5.497837,0.03072,0.001602,0.038662,0.066101
_AA_10/2/2015,2:05:38 PM,00000001E,40400000,80.653526,112.591118,87.958019,72.419605,628.852787,-6.281776,0.031132,0.002728,0.030186,0.101444
_AA_10/2/2015,2:05:38 PM,00000001E,40400000,80.222958,112.591118,87.958019,72.419605,628.852787,-5.761772,0.03072,0.030075,0.007309,0.03838
_AA_10/2/2015,2:05:39 PM,00000001E,40400000,80.903603,96.513077,86.027935,65.685005,620.936981,-9.648132,0.034184,0.008144,0.039783,0.047501
_AA_10/2/2015,2:05:39 PM,00000001E,40400000,80.114674,112.098923,86.662567,65.743305,620.337883,-2.596138,0.025539,0.016148,0.00729,0.05859
_AA_10/2/2015,2:05:40 PM,00000001E,40400000,79.952248,87.88636,87.986378,62.023727,624.349281,-13.585751,0.024189,0.075077,0.013783,0.03783
_AA_10/2/2015,2:05:41 PM,00000001E,40400000,79.735683,113.298702,83.491512,68.946007,605.196922,-2.201569,0.027424,0.065975,0.015812,0.095482
_AA_10/2/2015,2:05:41 PM,00000001E,40400000,80.127567,104.139194,95.657349,71.793385,619.109322,-14.091988,0.031033,0.012066,0.014091,0.072311
_AA_10/2/2015,2:05:42 PM,00000001E,40400000,80.10178,113.644569,85.288738,67.427166,623.257404,-1.984779,0.027424,0.001762,0.011795,0.046009
_AA_10/2/2015,2:05:42 PM,00000001E,40400000,80.279675,90.741936,93.815189,64.84798,621.194805,-16.320782,0.0312,0.030849,0.028164,0.077236
_AA_10/2/2015,2:05:43 PM,00000001E,40400000,79.970295,112.007359,84.844234,65.629787,622.157875,-1.748184,0.034615,0.024654,0.024174,0.087994
_AA_10/2/2015,2:05:43 PM,00000001E,40400000,81.251659,101.650364,94.4328,64.658054,620.117954,-10.594418,0.03323,0.004906,0.006592,0.058308
_AA_10/2/2015,2:05:44 PM,00000001E,40400000,81.349632,107.047909,89.035908,67.525639,604.043594,-6.582005,0.024746,0.043098,0.028873,0.104515
_AA_10/2/2015,2:05:45 PM,00000001E,40400000,80.988678,98.442944,82.03793,71.050156,628.830036,-9.328232,0.025723,0.085354,0.007271,0.041744
_AA_10/2/2015,2:05:45 PM,00000001E,40400000,80.039906,113.752235,97.553047,66.729084,618.578434,-7.744995,0.02924,0.042805,0.035206,0.048107
_AA_10/2/2015,2:05:46 PM,00000001E,40400000,80.785,103.089615,90.679562,67.778046,620.512306,-9.791496,0.031322,0.001637,0.031521,0.106281
_AA_10/2/2015,2:05:46 PM,00000001E,40400000,81.509476,113.752235,93.997322,67.59951,617.71384,-6.605228,0.030914,0.002174,0.007355,0.037262
_AA_10/2/2015,2:05:47 PM,00000001E,40400000,80.931965,105.974503,86.841103,66.179188,605.92532,-5.556911,0.034573,0.011944,0.025646,0.098969
_AA_10/2/2015,2:05:47 PM,00000001E,40400000,80.939697,100.806683,95.418056,70.839737,610.742947,-14.755707,0.031071,0.001373,0.009426,0.068844
_AA_10/2/2015,2:05:48 PM,00000001E,40400000,79.9342,111.286469,87.288921,70.369633,634.181557,-5.718945,0.025249,0.0163,0.007931,0.042515
_AA_10/2/2015,2:05:48 PM,00000001E,40400000,80.163662,98.506752,98.463257,67.313328,626.949886,-16.053085,0.02401,0.074745,0.02277,0.085751
_AA_10/2/2015,2:05:49 PM,00000001E,40400000,79.733105,102.754269,87.535549,66.84589,617.319439,-8.447033,0.027027,0.077911,0.013599,0.079788
_AA_10/2/2015,2:05:50 PM,00000001E,40400000,79.702164,106.682446,90.296185,64.890877,613.489044,-6.901226,0.029835,0.001808,0.037037,0.068439
_AA_10/2/2015,2:05:50 PM,00000001E,40400000,78.758522,110.17696,86.69091,66.084003,617.94894,-4.419716,0.031414,0.022346,0.025028,0.097046
_AA_10/2/2015,2:05:51 PM,00000001E,40400000,78.864235,97.716038,88.184895,64.890877,625.031685,-12.037437,0.034473,0.023998,0.007076,0.057255
_AA_10/2/2015,2:05:51 PM,00000001E,40400000,80.057953,114.593132,86.917622,64.281433,627.002956,-0.773987,0.032314,0.002525,0.045925,0.052608
_AA_10/2/2015,2:05:52 PM,00000001E,40400000,80.480778,94.868443,88.292664,64.443687,603.80077,-11.193565,0.029247,0.002148,0.026936,0.105618
_AA_10/2/2015,2:05:53 PM,00000001E,40400000,80.323513,106.760101,86.676739,68.252357,612.472557,-10.894444,0.02483,0.041477,0.007229,0.046265
_AA_10/2/2015,2:05:53 PM,00000001E,40400000,80.119831,108.398258,84.815922,67.707237,615.301907,-4.502537,0.029194,0.062962,0.024284,0.106174
_AA_10/2/2015,2:05:54 PM,00000001E,40400000,80.80563,114.375431,96.34124,66.240601,618.972813,-6.20039,0.029194,0.062962,0.024284,0.106174
_AA_10/2/2015,2:05:54 PM,00000001E,40400000,81.380566,92.149227,88.060104,65.473339,618.555676,-12.501827,0.030079,0.002216,0.019985,0.038326
_AA_10/2/2015,2:05:55 PM,00000001E,40400000,80.779842,113.255188,94.973759,67.691849,602.973686,-6.815289,0.032776,0.037853,0.022575,0.101357
_AA_10/2/2015,2:05:56 PM,00000001E,40400000,80.815941,96.392338,89.17495,70.883049,615.127453,-13.924862,0.034931,0.016487,0.012791,0.063255
_AA_10/2/2015,2:05:56 PM,00000001E,40400000,81.445023,114.600006,87.654625,67.116467,608.823578,-1.863033,0.031246,0.008869,0.014145,0.037933
_AA_10/2/2015,2:05:57 PM,00000001E,40400000,81.457916,96.875313,97.062504,70.765484,600.408821,-17.247379,0.023853,0.061275,0.010071,0.071003
_AA_10/2/2015,2:05:57 PM,00000001E,40400000,81.086651,112.043987,84.716846,74.865181,624.508514,-5.725697,0.026505,0.081093,0.007862,0.042488
_AA_10/2/2015,2:05:58 PM,00000001E,40400000,80.491093,114.375431,89.217514,67.464096,607.99662,-3.407543,0.030899,0.021236,0.021385,0.089073
_AA_10/2/2015,2:05:58 PM,00000001E,40400000,80.491093,114.375431,89.217514,67.464096,607.99662,-3.407543,0.030418,0.002224,0.01437,0.075748
_AA_10/2/2015,2:05:59 PM,00000001E,40400000,81.017044,111.469528,100.339684,69.374916,613.390427,-7.073883,0.031528,0.004337,0.008053,0.050457
_AA_10/2/2015,2:05:59 PM,00000001E,40400000,80.908756,100.220764,89.844769,69.998741,605.318325,-11.856995,0.033611,0.026737,0.03175,0.0798
_AA_10/2/2015,2:06:00 PM,00000001E,40400000,80.558128,113.330772,91.813156,64.783642,613.352501,-3.853951,0.033783,0.008648,0.014496,0.080868
_AA_10/2/2015,2:06:00 PM,00000001E,40400000,80.578754,90.247803,87.830421,69.998741,613.792454,-13.536243,0.030045,0.001385,0.006943,0.051861
_AA_10/2/2015,2:06:01 PM,00000001E,40400000,79.493324,112.865883,92.066124,66.947342,606.942017,-5.827129,0.024197,0.030163,0.03281,0.072544
_AA_10/2/2015,2:06:01 PM,00000001E,40400000,80.359604,102.259296,85.461475,70.218155,618.828712,-9.030365,0.023781,0.077747,0.01701,0.086903
_AA_10/2/2015,2:06:02 PM,00000001E,40400000,80.114674,109.04512,92.066124,64.5723,619.352009,-3.434116,0.02853,0.073177,0.00629,0.054729
_AA_10/2/2015,2:06:03 PM,00000001E,40400000,79.923885,110.636711,89.433197,64.939907,603.375858,-4.406254,0.029819,0.001553,0.037548,0.067127
_AA_10/2/2015,2:06:03 PM,00000001E,40400000,79.707317,100.622009,86.447227,67.150299,605.910145,-9.134102,0.030148,0.002216,0.024899,0.093624
_AA_10/2/2015,2:06:04 PM,00000001E,40400000,80.66383,92.957653,93.564804,63.290516,610.287773,-14.11692,0.032459,0.029552,0.00721,0.061962
_AA_10/2/2015,2:06:04 PM,00000001E,40400000,80.54781,109.511509,90.849979,66.744457,593.024334,-6.267559,0.032459,0.002705,0.024937,0.098541
_AA_10/2/2015,2:06:05 PM,00000001E,40400000,80.676723,100.432781,88.652901,67.304104,625.077171,-9.923752,0.029236,0.001354,0.007351,0.059143
_AA_10/2/2015,2:06:05 PM,00000001E,40400000,80.081158,106.223404,91.708008,65.037971,594.861103,-7.720711,0.022949,0.039848,0.042995,0.052792
_AA_10/2/2015,2:06:06 PM,00000001E,40400000,80.962902,107.468254,97.664295,69.205166,601.137318,-11.719154,0.026154,0.085293,0.02634,0.10342
_AA_10/2/2015,2:06:06 PM,00000001E,40400000,81.251659,111.79221,86.696575,68.190742,627.2304,-3.421726,0.02953,0.06179,0.00729,0.045578
_AA_10/2/2015,2:06:07 PM,00000001E,40400000,81.251659,111.79221,86.696575,68.190742,627.2304,-3.421726,0.029598,0.001587,0.0462,0.05162
_AA_10/2/2015,2:06:07 PM,00000001E,40400000,81.130482,93.192215,90.852818,64.002956,604.620266,-12.766541,0.031727,0.001995,0.030056,0.105206
_AA_10/2/2015,2:06:08 PM,00000001E,40400000,80.800468,113.319313,88.32386,68.012081,597.722343,-3.608082,0.032925,0.036831,0.007534,0.041
_AA_10/2/2015,2:06:08 PM,00000001E,40400000,80.480778,103.958916,90.852818,69.856632,622.908585,-10.846516,0.033485,0.011932,0.038776,0.047565
_AA_10/2/2015,2:06:09 PM,00000001E,40400000,81.060875,113.170452,88.003395,68.277012,610.796059,-3.52454,0.032646,0.001877,0.029522,0.105854
_AA_10/2/2015,2:06:09 PM,00000001E,40400000,81.478539,107.49567,91.995056,67.196438,599.391926,-7.608643,0.027184,0.01231,0.007214,0.047756
_AA_10/2/2015,2:06:10 PM,00000001E,40400000,80.854614,114.985065,96.11039,68.918247,616.03006,-7.094479,0.023098,0.056446,0.028519,0.046646
_AA_10/2/2015,2:06:11 PM,00000001E,40400000,80.589062,95.191879,84.026264,67.861179,607.640026,-10.553253,0.027287,0.084621,0.028294,0.105553
_AA_10/2/2015,2:06:11 PM,00000001E,40400000,80.86235,121.290215,89.742573,68.548218,599.832077,-0.569115,0.030239,0.001698,0.02179,0.044125
_AA_10/2/2015,2:06:12 PM,00000001E,40400000,81.426975,99.54147,88.09697,70.125439,592.113522,-11.126984,0.031734,0.001934,0.029976,0.102036
_AA_10/2/2015,2:06:12 PM,00000001E,40400000,81.019623,106.506596,93.20351,69.507652,613.89106,-10.092472,0.03315,0.02927,0.007839,0.058308
_AA_10/2/2015,2:06:13 PM,00000001E,40400000,80.931965,109.836212,83.522629,66.931973,608.360779,-2.343212,0.034168,0.013077,0.023121,0.039764
_AA_10/2/2015,2:06:14 PM,00000001E,40400000,80.429218,96.563194,93.718449,65.402805,594.648582,-10.092472,0.031044,0.001347,0.025524,0.099274
_AA_10/2/2015,2:06:14 PM,00000001E,40400000,80.831413,92.921211,92.486862,65.7924,616.447227,-14.763321,0.024769,0.01936,0.007462,0.064838
_AA_10/2/2015,2:06:15 PM,00000001E,40400000,79.980606,108.983398,93.439629,62.893394,593.06229,-6.184509,0.023846,0.06538,0.012676,0.038284
_AA_10/2/2015,2:06:15 PM,00000001E,40400000,80.186863,99.108414,88.763542,68.169174,607.852463,-11.318722,0.027042,0.079494,0.020496,0.096359
_AA_10/2/2015,2:06:16 PM,00000001E,40400000,79.209713,107.17355,89.240227,66.722942,619.48093,-7.289955,0.030605,0.001987,0.014259,0.041283
_AA_10/2/2015,2:06:17 PM,00000001E,40400000,79.691853,112.47435,92.950375,61.082298,602.245228,-3.433235,0.030605,0.028324,0.012486,0.069073
_AA_10/2/2015,2:06:17 PM,00000001E,40400000,79.727943,116.438866,91.477833,67.642593,628.511635,-3.97681,0.030605,0.028324,0.012486,0.069073
_AA_10/2/2015,2:06:18 PM,00000001E,40400000,80.222958,88.62191,93.212051,60.565018,598.94418,-14.966103,0.028908,0.002953,0.015041,0.094635
_AA_10/2/2015,2:06:19 PM,00000001E,40400000,79.186516,113.61021,89.787994,65.129929,592.80423,-3.5606,0.025021,0.026417,0.012756,0.071484
_AA_10/2/2015,2:06:19 PM,00000001E,40400000,80.563282,109.799622,86.084591,61.664032,609.885693,-1.19286,0.024197,0.080238,0.011219,0.040165
_AA_10/2/2015,2:06:20 PM,00000001E,40400000,80.181705,111.2407,93.010098,67.528717,596.158932,-7.058205,0.027279,0.069958,0.014835,0.093967
_AA_10/2/2015,2:06:20 PM,00000001E,40400000,80.305462,103.114708,90.316067,67.962799,618.677025,-9.929348,0.031357,0.014935,0.017353,0.072971
_AA_10/2/2015,2:06:21 PM,00000001E,40400000,79.6506,112.348438,97.413284,66.050228,615.79493,-8.232239,0.031094,0.025364,0.015961,0.091152
_AA_10/2/2015,2:06:21 PM,00000001E,40400000,81.174313,110.357651,97.048248,71.44643,609.574654,-10.981358,0.034908,0.027065,0.01968,0.07378
_AA_10/2/2015,2:06:22 PM,00000001E,40400000,81.290333,94.422028,83.361374,67.667221,618.449505,-10.158119,0.032722,0.005096,0.012043,0.042034
_AA_10/2/2015,2:06:22 PM,00000001E,40400000,80.818523,110.650436,95.318359,65.375206,601.357376,-7.112305,0.029121,0.001492,0.017025,0.088482
_AA_10/2/2015,2:06:23 PM,00000001E,40400000,80.501404,105.501865,84.600792,68.865818,610.667088,-6.23167,0.02523,0.039219,0.01894,0.076107
_AA_10/2/2015,2:06:24 PM,00000001E,40400000,80.955166,113.988194,92.998718,70.341805,622.893425,-6.698582,0.028267,0.039219,0.016743,0.087727
_AA_10/2/2015,2:06:24 PM,00000001E,40400000,81.17947,110.309616,87.158535,64.933777,598.754448,-2.801613,0.031483,0.00185,0.021603,0.077358
_AA_10/2/2015,2:06:25 PM,00000001E,40400000,81.28775,94.533638,90.918152,69.248367,615.392929,-14.672565,0.02998,0.001842,0.009281,0.044147
_AA_10/2/2015,2:06:26 PM,00000001E,40400000,80.79274,88.034382,94.077007,64.811214,604.734077,-17.530552,0.032215,0.031406,0.019367,0.087296
_AA_10/2/2015,2:06:26 PM,00000001E,40400000,80.836567,120.007149,87.056496,72.307949,610.833984,-1.760365,0.032341,0.002487,0.009968,0.044029
_AA_10/2/2015,2:06:27 PM,00000001E,40400000,81.478539,108.347977,90.049171,68.403355,601.645752,-6.813007,0.029408,0.001438,0.019974,0.087345
_AA_10/2/2015,2:06:28 PM,00000001E,40400000,81.316109,109.166283,89.779476,72.909843,610.196732,-8.603466,0.024529,0.042492,0.007408,0.042278
_AA_10/2/2015,2:06:29 PM,00000001E,40400000,80.877823,97.966686,94.273396,70.988255,617.023655,-15.708572,0.029888,0.054035,0.022385,0.089367
